date,pm25,temperature,humidity,wind_speed,pressure,precipitation
2025-02-16,2.1,-8.5,79,13.9,1018.9,0.0
2025-02-17,3.6,-5.3,86,14.5,1015.9,0.2
2025-02-18,3.8,-5.8,83,13.9,1019.8,0.0
2025-02-19,6.8,-7.2,83,10.5,1025.9,0.0
2025-02-20,6.4,-4.2,82,20.5,1025.4,0.0
2025-02-21,12.3,0.9,87,25.1,1018.2,0.8
2025-02-22,16.2,2.7,91,18.7,1015.9,0.0
2025-02-23,10.6,3.2,95,15.8,1016.9,0.7
2025-02-24,7.4,2.4,99,23.9,1015.0,0.0
2025-02-25,7.8,3.9,97,19.8,1007.1,1.0
2025-02-26,6.8,2.7,93,14.4,1010.0,0.0
2025-02-27,9.3,1.8,97,8.0,1013.5,0.4
2025-02-28,7.3,-0.2,95,8.9,1019.1,0.0
2025-03-01,5.6,-0.0,90,14.8,1019.1,0.0
2025-03-02,3.3,3.0,79,19.0,1011.1,0.0
2025-03-03,2.6,5.0,75,22.6,1002.9,0.0
2025-03-04,3.4,6.0,74,26.2,999.8,0.2
2025-03-05,2.9,7.6,82,28.8,993.9,0.4
2025-03-06,3.9,8.8,80,30.1,999.2,0.0
2025-03-07,11.8,7.9,78,15.8,1010.0,0.0
2025-03-08,12.7,6.8,77,16.6,1013.2,0.0
2025-03-09,10.9,4.4,86,10.6,1011.2,0.0
2025-03-10,8.3,2.7,89,16.7,1003.1,0.1
2025-03-11,1.8,0.5,78,18.3,1000.7,0.0
2025-03-12,2.2,-0.2,79,12.7,998.8,1.5
2025-03-13,2.5,-1.2,72,12.6,996.8,0.5
2025-03-14,3.9,-0.9,66,15.7,1003.4,0.0
2025-03-15,2.8,1.8,59,21.7,1009.6,0.0
2025-03-16,2.0,1.0,58,23.0,1010.6,0.4
2025-03-17,2.4,0.9,55,22.0,1019.0,0.2
2025-03-18,2.2,5.6,62,21.3,1014.8,0.0
2025-03-19,3.4,5.1,66,15.0,1015.4,0.0
2025-03-20,5.4,3.3,71,15.9,1013.8,0.0
2025-03-21,3.2,3.1,78,14.8,1024.7,0.0
2025-03-22,3.4,1.9,83,11.4,1028.5,0.0
2025-03-23,3.8,2.6,72,16.7,1022.9,0.0
2025-03-24,6.8,3.3,72,14.6,1010.4,0.0
2025-03-25,9.5,5.5,86,16.9,1003.4,1.6
2025-03-26,4.4,4.9,79,12.5,1010.2,0.6
2025-03-27,4.1,5.8,79,21.9,1007.1,0.0
2025-03-28,5.8,9.3,77,17.4,1004.1,0.0
2025-03-29,7.5,7.8,69,18.9,1006.4,0.0
2025-03-30,4.1,5.1,77,10.7,1004.3,0.0
2025-03-31,3.5,6.0,73,14.8,1015.8,0.0
2025-04-01,3.7,6.5,67,6.8,1026.2,0.0
2025-04-02,4.2,9.8,66,11.9,1026.6,0.0
2025-04-03,3.9,10.5,62,20.1,1020.0,0.0
2025-04-04,2.6,6.0,50,19.8,1017.5,0.1
2025-04-05,2.2,1.4,58,27.6,1020.0,1.6
2025-04-06,3.6,3.6,68,12.8,1019.7,0.0
2025-04-07,2.9,5.8,63,16.5,1020.5,0.0
2025-04-08,3.7,4.8,63,11.8,1021.6,0.0
2025-04-09,2.6,4.0,56,28.9,1014.4,0.3
2025-04-10,3.3,3.4,61,19.3,1009.1,0.5
2025-04-11,2.1,5.5,61,18.6,1003.4,0.0
2025-04-12,2.4,7.7,69,16.2,1003.5,0.0
2025-04-13,5.9,7.9,77,17.8,1003.5,0.1
2025-04-14,6.6,10.7,67,19.2,1001.8,0.0
2025-04-15,4.7,9.0,68,14.3,1012.4,0.0
2025-04-16,8.5,10.5,77,13.5,1010.8,0.0
2025-04-17,8.7,10.4,90,10.7,1011.0,0.0
2025-04-18,15.3,10.1,90,10.0,1006.1,0.9
2025-04-19,5.5,8.6,87,17.8,1007.0,4.0
2025-04-20,2.8,7.3,91,14.0,1003.9,3.1
2025-04-21,4.1,7.0,87,9.7,1009.3,0.3
2025-04-22,4.9,7.0,90,8.3,1013.1,1.4
2025-04-23,6.4,7.5,89,12.7,1013.9,1.6
2025-04-24,2.9,5.5,60,11.9,1017.8,0.3
2025-04-25,2.6,4.4,65,13.3,1020.3,0.0
2025-04-26,2.7,5.1,61,13.4,1024.0,0.0
2025-04-27,3.4,8.9,61,19.4,1022.3,0.0
2025-04-28,5.2,11.9,67,26.2,1012.0,0.2
2025-04-29,2.2,12.1,60,20.3,1012.3,0.3
2025-04-30,2.0,9.1,73,24.4,1012.6,0.4
2025-05-01,3.1,8.6,79,13.5,1013.6,0.3
2025-05-02,5.0,11.5,67,30.8,999.0,2.5
2025-05-03,1.5,10.2,59,14.9,997.0,0.9
2025-05-04,1.6,5.7,55,26.9,1003.6,0.1
2025-05-05,2.7,7.0,54,21.3,1008.3,0.0
2025-05-06,2.4,6.7,59,22.0,1011.2,0.3
2025-05-07,3.1,5.6,59,14.5,1019.1,0.5
2025-05-08,3.4,6.4,58,13.0,1017.6,0.2
2025-05-09,3.5,4.7,86,12.7,1015.2,4.0
2025-05-10,3.3,6.6,68,9.4,1020.5,0.0
2025-05-11,4.0,8.2,64,14.9,1019.3,0.0
2025-05-12,4.2,10.6,66,12.0,1016.3,0.0
2025-05-13,5.1,11.8,65,8.2,1011.6,2.1
2025-05-14,2.6,7.7,59,23.9,1008.4,3.1
2025-05-15,2.4,9.7,62,28.7,1010.3,0.6
2025-05-16,3.1,11.1,56,23.4,1012.7,0.1
2025-05-17,3.2,8.5,78,18.8,1012.0,3.9
2025-05-18,2.9,10.2,67,23.7,1012.3,0.0
2025-05-19,3.2,14.5,48,16.7,1011.3,0.0
2025-05-20,3.3,13.8,50,15.5,1005.6,0.0
2025-05-21,2.4,7.9,79,19.6,1001.1,4.3
2025-05-22,2.2,6.8,84,20.0,998.3,1.3
2025-05-23,2.0,8.4,74,23.7,1001.3,1.2
2025-05-24,2.6,10.0,67,23.8,1008.9,0.1
2025-05-25,4.6,11.1,69,21.1,1006.0,0.5
2025-05-26,3.2,13.8,69,19.2,1003.1,1.1
2025-05-27,4.4,12.7,67,24.3,1006.8,2.2
2025-05-28,4.1,12.9,75,12.3,1004.9,1.1
2025-05-29,3.5,15.0,58,11.9,1006.9,0.0
2025-05-30,2.9,13.8,64,20.6,1003.0,0.3
2025-05-31,1.9,14.2,53,16.6,1007.7,0.0
2025-06-01,2.8,14.7,60,20.4,1007.9,0.0
2025-06-02,3.2,15.5,63,23.6,1000.9,3.5
2025-06-03,3.1,15.1,59,14.7,1005.3,0.0
2025-06-04,7.4,15.8,64,22.7,1002.8,0.2
2025-06-05,5.2,15.3,62,17.0,1001.9,0.2
2025-06-06,4.8,14.3,77,23.6,998.2,6.9
2025-06-07,3.0,14.2,61,31.5,996.7,0.0
2025-06-08,3.0,14.0,63,9.2,1000.6,0.1
2025-06-09,4.2,13.5,75,14.4,1002.2,9.1
2025-06-10,3.7,13.6,71,16.5,1006.7,0.2
2025-06-11,6.0,11.9,87,16.6,1007.2,12.6
2025-06-12,1.5,12.8,62,24.8,1020.2,0.0
2025-06-13,2.8,14.7,60,9.5,1026.5,0.0
2025-06-14,2.5,17.6,49,13.2,1021.8,0.0
2025-06-15,3.6,20.2,44,14.2,1012.8,0.0
2025-06-16,4.7,19.2,64,17.3,1007.4,0.2
2025-06-17,4.5,18.3,62,22.1,1008.4,0.0
2025-06-18,3.4,17.2,60,17.9,1005.3,0.9
2025-06-19,3.0,15.3,59,20.7,1008.2,1.3
2025-06-20,2.7,15.9,51,18.0,1015.7,0.0
2025-06-21,2.6,16.7,52,23.1,1010.4,0.0
2025-06-22,2.3,15.3,55,16.1,1013.7,0.2
2025-06-23,3.8,14.6,82,24.9,996.0,11.8
2025-06-24,2.2,13.6,87,24.3,985.9,11.0
2025-06-25,2.8,15.6,78,11.5,996.1,1.0
2025-06-26,3.7,17.8,67,12.5,1005.3,0.0
2025-06-27,3.2,15.3,84,22.4,1001.8,4.2
2025-06-28,2.7,16.5,74,20.1,1004.7,0.0
2025-06-29,2.5,17.3,61,27.4,1000.2,2.1
2025-06-30,2.4,16.8,58,22.3,1011.0,0.0
2025-07-01,3.5,19.7,63,16.2,1012.7,0.0
2025-07-02,6.0,19.7,69,12.2,1010.2,0.6
2025-07-03,3.6,17.0,76,42.0,1003.9,3.5
2025-07-04,2.3,15.3,64,16.5,1012.1,0.1
2025-07-05,2.7,14.1,90,14.1,1003.1,8.7
2025-07-06,2.6,16.8,83,16.3,996.9,1.8
2025-07-07,3.7,15.7,86,16.9,997.7,8.4
2025-07-08,2.5,14.4,78,16.5,1002.1,4.6
2025-07-09,4.1,17.5,65,8.3,1010.6,0.0
2025-07-10,4.0,18.1,66,13.3,1013.9,0.0
2025-07-11,3.5,16.7,72,22.7,1012.4,0.3
2025-07-12,4.1,17.6,86,18.4,1013.6,4.2
2025-07-13,5.6,18.4,80,9.2,1015.9,1.9
2025-07-14,6.7,18.3,88,9.6,1012.3,8.0
2025-07-15,7.0,18.7,89,8.3,1009.5,5.9
2025-07-16,7.2,20.9,80,15.0,1005.8,0.1
2025-07-17,6.3,21.7,68,12.6,1009.5,0.0
2025-07-18,7.7,20.8,71,11.0,1011.7,0.0
2025-07-19,9.0,21.1,69,10.6,1010.3,0.0
2025-07-20,8.0,21.4,62,14.9,1008.2,0.0
2025-07-21,8.3,21.6,68,13.5,1006.7,0.0
2025-07-22,7.3,21.2,77,20.0,1004.9,1.3
2025-07-23,8.5,21.9,74,17.8,1004.7,0.9
2025-07-24,10.3,22.2,76,13.3,1006.5,2.3
2025-07-25,6.1,22.1,76,11.9,1006.6,0.6
2025-07-26,5.9,22.1,75,9.1,1005.2,1.0
2025-07-27,4.9,21.9,65,13.2,1004.7,0.0
2025-07-28,5.5,21.6,73,7.8,1003.1,5.6
2025-07-29,3.6,20.3,82,34.4,995.8,21.3
2025-07-30,4.2,19.3,73,12.4,1006.3,8.3
2025-07-31,4.1,18.8,80,12.7,1005.2,2.8
2025-08-01,4.4,17.3,88,12.0,1002.9,8.4
2025-08-02,3.2,18.6,81,15.4,1003.8,3.0
2025-08-03,4.0,19.2,79,15.8,1009.7,2.9
2025-08-04,4.0,18.9,82,17.8,1006.2,1.8
2025-08-05,2.9,17.9,69,21.4,999.3,4.4
2025-08-06,2.9,16.3,67,23.4,1001.1,0.2
2025-08-07,4.0,17.2,69,18.8,1007.8,0.4
2025-08-08,6.8,17.8,74,15.5,1009.3,2.1
2025-08-09,4.9,17.5,71,16.9,1012.2,0.0
2025-08-10,3.3,17.4,67,17.4,1011.6,0.1
2025-08-11,3.2,16.9,67,14.4,1014.7,0.0
2025-08-12,3.9,17.3,72,14.3,1013.9,0.2
2025-08-13,4.8,19.0,71,9.3,1017.0,0.0
2025-08-14,5.6,20.8,65,14.9,1019.2,0.0
2025-08-15,7.6,20.2,73,23.0,1010.8,7.0
2025-08-16,1.4,15.5,58,27.6,1008.9,0.0
2025-08-17,1.6,15.2,60,24.1,1011.8,0.0
2025-08-18,3.9,17.3,70,11.6,1013.6,0.0
2025-08-19,3.0,15.1,67,15.3,1008.0,0.4
2025-08-20,2.4,13.2,64,16.3,1008.2,0.4
2025-08-21,3.7,12.5,75,11.0,1004.7,1.9
2025-08-22,3.1,10.5,88,18.6,1001.3,27.0
2025-08-23,1.2,12.0,75,22.1,1002.5,5.1
2025-08-24,1.7,13.2,70,23.0,1003.4,1.5
2025-08-25,1.9,12.4,69,22.6,1005.7,0.5
2025-08-26,2.8,12.2,78,10.0,1006.9,1.0
2025-08-27,4.9,12.4,81,9.8,1009.4,0.0
2025-08-28,4.8,15.5,85,11.4,1006.2,0.0
2025-08-29,5.0,15.5,90,17.5,1000.8,2.4
2025-08-30,4.4,16.0,82,11.5,1003.7,0.0
2025-08-31,6.2,14.8,90,6.9,1009.2,0.6
2025-09-01,6.8,15.5,89,10.9,1011.7,0.2
2025-09-02,5.7,16.7,87,15.2,1008.4,1.6
2025-09-03,5.7,17.6,85,14.8,1005.8,9.9
2025-09-04,7.3,18.3,84,16.9,1009.1,0.0
2025-09-05,8.5,18.5,84,13.6,1012.6,0.0
2025-09-06,6.8,17.5,87,12.4,1015.7,1.6
2025-09-07,3.8,16.9,82,8.1,1020.7,0.0
2025-09-08,8.3,17.0,90,12.9,1020.9,0.2
2025-09-09,10.5,17.7,83,13.8,1019.1,0.0
2025-09-10,8.5,17.1,86,18.6,1016.6,5.2
2025-09-11,6.3,17.4,90,36.9,1005.0,15.0
2025-09-12,4.7,16.5,84,16.4,1007.8,0.9
2025-09-13,4.5,14.9,77,18.7,1015.1,0.0
2025-09-14,4.7,15.7,86,13.6,1010.8,4.4
2025-09-15,3.8,14.9,84,22.5,999.0,9.5
2025-09-16,3.1,14.1,86,21.7,992.8,2.4
2025-09-17,2.4,13.9,86,20.2,997.9,4.8
2025-09-18,3.2,13.8,83,19.5,1002.6,1.7
2025-09-19,3.2,15.4,78,19.7,1006.8,0.0
2025-09-20,4.3,17.6,81,23.0,1004.0,1.2
2025-09-21,4.9,16.6,82,22.1,997.1,1.2
2025-09-22,1.4,11.6,65,22.5,1003.7,0.2
2025-09-23,1.7,9.2,64,14.5,1017.7,0.0
2025-09-24,2.5,9.5,71,14.8,1026.5,0.0
2025-09-25,3.5,10.3,78,7.8,1029.9,0.0
2025-09-26,4.4,10.7,81,8.2,1031.6,0.0
2025-09-27,5.3,10.5,85,8.3,1029.9,0.0
2025-09-28,2.5,11.5,84,14.5,1029.5,0.0
2025-09-29,2.7,10.6,72,13.2,1029.9,0.0
2025-09-30,3.7,9.6,74,11.1,1031.3,0.0
2025-10-01,4.5,8.5,84,6.6,1032.8,0.2
2025-10-02,6.3,8.5,86,6.9,1029.4,0.2
2025-10-03,5.0,8.9,78,14.2,1023.1,0.0
2025-10-04,4.4,9.9,79,27.8,999.7,14.8
2025-10-05,2.7,10.7,87,20.0,989.9,3.4
2025-10-06,5.7,9.7,91,8.3,1006.2,0.0
2025-10-07,4.5,10.9,89,18.4,1013.6,6.5
2025-10-08,3.1,12.2,89,17.7,1008.2,3.1
2025-10-09,3.6,10.0,86,20.4,1006.2,2.9
2025-10-10,2.9,9.2,79,16.5,1007.7,0.0
2025-10-11,2.1,11.1,65,25.8,1011.4,0.0
2025-10-12,1.5,8.5,67,25.8,1014.9,0.0
2025-10-13,2.3,5.6,79,15.7,1018.2,0.0
2025-10-14,2.8,5.7,88,8.8,1017.3,0.0
2025-10-15,3.3,8.8,90,11.0,1013.1,0.0
2025-10-16,3.8,7.6,81,12.3,1008.9,0.0
2025-10-17,2.6,3.3,80,13.2,1013.3,0.0
2025-10-18,2.5,3.0,82,11.8,1019.9,0.0
2025-10-19,2.8,4.1,91,14.2,1015.1,0.0
2025-10-20,4.2,6.7,79,17.0,1009.4,0.0
2025-10-21,7.1,9.5,81,22.7,999.8,0.0
2025-10-22,9.8,10.6,94,21.4,995.4,4.3
2025-10-23,7.9,10.7,95,16.6,993.4,0.3
2025-10-24,6.4,10.0,97,19.3,988.7,7.5
2025-10-25,5.8,8.7,97,8.7,987.8,1.9
2025-10-26,5.5,7.0,93,10.3,984.0,0.5
2025-10-27,5.4,6.2,92,8.9,982.4,7.7
2025-10-28,6.0,5.5,94,9.3,986.4,0.8
2025-10-29,6.1,4.9,95,9.5,994.5,0.1
2025-10-30,4.4,8.0,96,17.4,992.9,14.8
2025-10-31,2.1,6.5,92,15.3,1006.8,0.0
2025-11-01,3.0,7.2,86,19.5,1011.4,0.0
2025-11-02,4.8,8.9,94,20.0,1002.5,5.0
2025-11-03,5.1,7.1,92,11.8,1006.0,0.0
2025-11-04,3.8,10.3,92,19.0,1006.1,0.7
2025-11-05,6.4,11.3,87,18.3,1008.8,0.2
2025-11-06,7.9,10.8,96,11.6,1009.9,1.5
2025-11-07,11.3,9.0,93,9.5,1009.6,5.2
2025-11-08,12.2,5.5,98,7.5,1010.7,0.0
2025-11-09,7.2,5.8,93,12.6,1009.9,0.6
2025-11-10,7.3,5.4,92,5.8,1009.4,0.0
2025-11-11,8.9,5.6,96,9.6,1008.3,0.1
2025-11-12,6.0,7.8,94,27.6,1002.8,3.8
2025-11-13,2.5,6.9,90,20.7,993.7,3.4
2025-11-14,2.5,1.0,80,15.4,1004.8,0.0
2025-11-15,2.2,-0.0,77,18.5,1011.5,0.0
2025-11-16,3.1,0.9,89,17.8,997.4,0.2
2025-11-17,2.8,-2.2,88,12.9,997.9,0.0
2025-11-18,4.2,-3.7,86,9.7,1001.1,0.0
2025-11-19,5.3,-3.1,90,7.1,1001.2,2.8
2025-11-20,2.3,-1.8,89,18.8,1002.1,0.4
2025-11-21,2.1,-2.6,82,22.4,1008.5,0.2
2025-11-22,3.6,0.0,87,20.0,1010.0,0.0
2025-11-23,8.9,1.6,84,17.6,1006.5,0.0
2025-11-24,10.0,-1.3,90,8.6,1000.7,0.0
2025-11-25,9.0,-2.1,97,7.2,1008.8,0.0
2025-11-26,7.8,-3.2,98,9.4,1015.3,0.0
2025-11-27,4.9,-0.2,92,21.4,1006.3,2.5
2025-11-28,4.2,5.9,96,23.3,999.0,2.6
2025-11-29,4.7,6.1,86,22.0,999.3,0.0
2025-11-30,6.6,5.4,96,17.5,1005.1,3.9
2025-12-01,3.8,5.0,89,21.2,1003.6,0.1
2025-12-02,5.0,5.1,85,22.6,1009.4,0.1
2025-12-03,8.7,3.7,91,14.3,1013.0,0.1
2025-12-04,11.8,4.3,94,10.4,1011.3,0.8
2025-12-05,13.0,4.1,99,8.9,1013.8,2.0
2025-12-06,6.9,5.7,98,13.5,1007.9,10.9
2025-12-07,11.5,4.8,98,9.4,1007.4,1.0
2025-12-08,5.8,6.2,98,19.4,998.5,6.8
2025-12-09,4.2,5.4,98,17.8,1000.0,0.5
2025-12-10,3.6,6.3,91,23.1,1000.2,2.9
2025-12-11,3.6,6.3,94,18.0,1000.4,1.8
2025-12-12,2.2,2.9,87,11.7,1017.8,0.0
2025-12-13,3.0,3.4,93,17.3,1015.9,4.2
2025-12-14,3.4,5.8,96,20.7,1005.5,4.2
2025-12-15,5.2,7.8,86,19.8,1003.1,0.1
2025-12-16,11.6,6.1,88,14.9,1008.9,0.0
2025-12-17,6.2,5.1,95,19.8,1007.7,0.5
2025-12-18,6.3,3.9,95,18.5,1010.0,0.2
2025-12-19,7.1,6.7,93,20.6,1006.4,1.2
2025-12-20,3.1,6.0,86,18.9,1005.1,0.0
2025-12-21,2.5,2.3,86,15.7,1015.8,0.0
2025-12-22,3.2,-0.4,93,13.8,1022.7,0.0
2025-12-23,3.6,-1.6,84,13.1,1031.9,0.2
2025-12-24,3.7,-2.4,91,11.9,1033.5,0.0
2025-12-25,3.5,0.2,81,20.2,1026.9,0.0
2025-12-26,4.2,1.5,92,13.9,1024.6,0.0
2025-12-27,2.7,1.8,62,29.7,1012.5,0.0
2025-12-28,1.7,0.9,65,24.3,1013.2,0.0
2025-12-29,1.9,-1.2,57,25.5,1004.4,0.1
2025-12-30,2.0,-3.4,64,28.0,1009.1,0.0
2025-12-31,5.5,-6.3,87,9.5,1004.9,0.2
2026-01-01,2.5,-0.4,91,28.0,978.6,9.3
2026-01-02,2.5,-1.4,93,25.0,974.8,9.1
2026-01-03,2.5,-2.2,92,24.0,983.3,5.8
2026-01-04,4.2,-5.4,89,21.7,996.2,0.0
2026-01-05,3.4,-7.6,85,20.5,1010.1,4.6
2026-01-06,5.5,-2.5,87,15.3,1006.4,10.5
2026-01-07,5.3,-5.4,91,16.9,1008.7,1.4
2026-01-08,4.7,-0.7,83,21.8,1010.7,0.7
2026-01-09,2.5,-4.4,81,19.3,1016.3,0.1
2026-01-10,1.8,-5.9,82,26.6,1013.9,0.0
2026-01-11,1.6,-3.4,84,26.6,1014.0,1.1
2026-01-12,4.3,-4.9,89,12.3,1014.3,0.2
2026-01-13,5.6,-1.5,87,15.9,1013.5,0.7
2026-01-14,4.5,0.6,92,25.0,1006.2,12.9
2026-01-15,4.6,1.3,93,19.5,1009.9,0.0
2026-01-16,8.7,2.3,93,24.1,1016.1,0.2
2026-01-17,15.0,1.8,96,16.8,1025.5,0.0
2026-01-18,12.8,1.3,98,10.4,1030.6,0.0
2026-01-19,11.0,-0.2,96,9.8,1026.9,0.0
2026-01-20,13.6,-1.5,95,10.5,1021.6,0.0
2026-01-21,6.5,-0.5,91,22.2,1017.2,0.8
2026-01-22,2.6,-2.3,86,21.0,1017.7,0.6
2026-01-23,4.3,-3.6,84,14.4,1018.3,0.0
2026-01-24,4.9,-3.4,85,13.7,1018.5,0.5
2026-01-25,5.6,-4.1,89,14.2,1013.1,1.3
2026-01-26,4.6,-5.1,90,15.6,1009.0,0.2
2026-01-27,2.7,-5.6,91,13.0,1010.7,0.0
2026-01-28,2.9,-7.1,91,14.7,1011.5,0.0
2026-01-29,2.9,-5.5,86,15.4,1014.9,0.1
2026-01-30,2.7,-5.8,80,13.9,1019.7,0.0
2026-01-31,2.5,-5.2,81,14.3,1024.7,0.0
2026-02-01,2.8,-6.4,85,15.3,1026.4,0.1
2026-02-02,3.7,-8.1,85,8.7,1025.1,0.0
2026-02-03,3.6,-10.7,80,11.2,1025.6,0.0
2026-02-04,2.5,-6.3,87,16.6,1022.5,0.0
2026-02-05,3.3,-5.7,91,17.9,1013.6,0.1
2026-02-06,4.4,-8.3,90,16.1,1009.6,0.0
2026-02-07,2.9,-6.0,90,15.5,1014.8,0.0
2026-02-08,4.5,-6.2,92,12.4,1021.0,0.0
2026-02-09,4.2,-8.4,87,15.0,1013.2,0.0
2026-02-10,6.8,-8.6,89,8.6,1001.1,0.0
2026-02-11,5.7,-5.5,91,11.9,991.7,0.9
2026-02-12,3.5,-7.4,88,16.2,991.6,0.0
2026-02-13,4.8,-8.7,88,15.9,998.7,0.0
2026-02-14,5.8,-13.4,84,12.5,1010.1,0.0
2026-02-15,6.7,-11.3,85,13.6,1013.2,0.0
2026-02-16,4.4,-8.1,80,10.6,1007.8,0.0
2026-02-17,3.4,-5.5,77,12.7,1009.2,0.0
2026-02-18,5.7,-6.9,87,11.6,1008.2,0.0
2026-02-19,6.5,-9.9,87,10.5,1010.8,0.0
2026-02-20,5.4,-5.8,74,23.9,1012.8,0.0
2026-02-21,5.5,-0.6,88,19.2,1000.4,4.6
2026-02-22,3.9,-4.5,84,17.3,1005.3,0.0
2026-02-23,3.6,-0.6,92,12.7,1001.2,0.4
2026-02-24,5.6,-1.5,93,14.8,1012.0,5.5
2026-02-25,5.9,-3.9,88,21.6,1020.4,0.9
2026-02-26,7.8,2.9,92,23.8,1007.2,0.6
2026-02-27,6.9,5.2,95,20.6,1004.5,0.1
2026-02-28,6.2,2.6,98,14.4,1010.8,2.1
2026-03-01,3.6,2.5,96,20.5,1006.8,1.7
2026-03-02,4.6,1.4,83,13.7,1016.9,0.0
2026-03-03,7.2,4.7,83,24.3,1012.7,0.2
2026-03-04,2.6,3.4,67,19.2,1013.6,0.0
2026-03-05,5.1,3.0,77,12.7,1018.2,0.0
2026-03-06,12.0,4.0,78,14.4,1018.9,0.0
2026-03-07,5.8,1.4,92,9.6,1024.9,2.9
2026-03-08,9.9,3.4,82,13.1,1025.8,0.0
2026-03-09,13.7,4.8,80,18.4,1017.3,0.8
2026-03-10,15.9,4.7,75,12.2,1009.4,0.0
2026-03-11,18.2,4.6,93,17.2,1004.2,0.1
2026-03-12,5.9,6.6,78,24.0,1003.8,1.7
2026-03-13,7.8,6.0,79,29.6,997.6,1.9
2026-03-14,4.1,3.6,98,10.7,998.4,10.6
2026-03-15,4.8,2.1,94,13.3,1005.0,6.3
2026-03-16,7.5,3.0,85,18.1,1008.3,0.0
2026-03-17,8.1,3.5,88,14.3,1017.4,0.0
2026-03-18,6.7,5.5,76,16.4,1022.6,0.0
2026-03-19,11.2,6.8,81,15.4,1017.6,0.0
2026-03-20,5.4,4.5,69,12.4,1018.1,0.0
2026-03-21,4.0,6.6,65,16.2,1016.1,0.0
2026-03-22,4.4,6.0,66,17.7,1013.8,0.0
2026-03-23,6.6,5.1,68,20.6,1008.1,0.4
2026-03-24,6.1,5.2,77,23.3,1000.5,0.7
2026-03-25,9.0,6.2,88,27.6,980.7,7.4
2026-03-26,2.6,4.1,80,17.9,991.6,0.1
2026-03-27,2.8,5.1,69,14.2,1008.4,0.0
2026-03-28,4.4,4.1,81,18.4,1009.2,0.2
2026-03-29,4.0,4.5,75,18.2,1010.7,0.0
2026-03-30,5.5,4.1,82,25.8,1004.2,0.7
2026-03-31,5.5,4.6,83,10.9,1012.2,0.0
2026-04-01,4.3,6.6,71,16.3,1015.8,0.0
2026-04-02,4.9,7.1,89,13.8,1007.5,1.9
2026-04-03,3.3,2.4,94,14.4,1004.4,7.9
2026-04-04,2.4,3.1,89,26.9,995.2,10.8
2026-04-05,2.9,4.7,77,31.4,992.8,3.5
2026-04-06,1.3,5.5,66,33.9,995.0,1.2
2026-04-07,2.1,4.6,72,29.7,1017.6,0.2
2026-04-08,2.6,4.5,71,17.0,1027.9,0.0
2026-04-09,2.7,2.3,64,10.9,1026.8,0.0
2026-04-10,3.4,3.4,71,12.6,1020.4,0.0
2026-04-11,4.2,3.8,66,10.1,1020.3,0.0
2026-04-12,5.5,5.3,65,11.9,1020.8,0.0
2026-04-13,6.0,6.3,70,15.3,1025.1,0.0
2026-04-14,6.6,6.7,74,15.3,1026.0,0.0
2026-04-15,6.8,7.6,68,15.0,1021.2,0.9
2026-04-16,4.7,8.4,61,15.2,1018.5,0.0
2026-04-17,5.2,9.2,62,10.1,1020.2,0.0
2026-04-18,5.4,8.3,64,10.7,1019.3,0.0
2026-04-19,3.0,6.0,62,16.7,1022.0,0.0
2026-04-20,3.4,6.2,59,15.0,1025.1,0.0
2026-04-21,4.3,8.3,56,14.2,1022.1,0.0
2026-04-22,2.9,9.0,59,17.7,1014.5,0.0
2026-04-23,2.6,9.4,61,17.9,1012.5,0.0
2026-04-24,2.6,9.6,57,15.3,1007.0,0.0
2026-04-25,1.9,6.2,63,25.3,998.0,1.3
2026-04-26,2.0,5.8,43,28.3,1011.7,0.2
2026-04-27,2.3,5.5,49,20.3,1019.2,0.1
2026-04-28,2.2,5.4,48,19.9,1023.6,0.2
2026-04-29,3.6,8.4,52,14.5,1024.5,0.0
2026-04-30,3.3,12.4,60,13.0,1022.1,0.0
2026-05-01,4.4,15.3,51,21.1,1016.9,0.0
2026-05-02,5.1,17.4,39,21.4,1008.5,0.0
2026-05-03,3.5,7.8,78,12.7,1006.6,2.1
2026-05-04,3.3,9.9,68,21.9,1000.8,5.3
2026-05-05,2.2,8.7,48,20.3,1003.7,0.0
2026-05-06,2.5,7.4,45,17.0,1010.4,0.0
2026-05-07,2.6,8.6,40,12.9,1013.9,0.0
2026-05-08,2.7,9.6,39,13.3,1023.0,0.0
2026-05-09,2.5,9.6,48,13.8,1021.5,0.0
2026-05-10,2.9,10.2,52,18.2,1008.8,0.4
2026-05-11,3.7,10.6,59,14.7,1000.4,1.9
2026-05-12,3.9,7.3,92,21.7,995.1,9.0
2026-05-13,4.4,7.1,95,12.8,990.8,4.5
2026-05-14,4.2,8.8,75,22.6,992.2,0.5
2026-05-15,5.9,10.5,72,14.8,1000.5,0.6
2026-05-16,4.2,10.3,81,16.9,998.4,6.7
2026-05-17,2.7,10.9,69,16.8,1008.9,0.4
2026-05-18,4.0,12.0,67,11.2,1016.6,0.0
2026-05-19,2.9,10.9,78,13.8,1014.1,3.2
2026-05-20,3.6,13.6,65,13.7,1017.0,0.0
2026-05-21,5.2,13.2,77,17.1,1016.1,3.1
2026-05-22,3.5,15.9,68,15.3,1017.2,0.7
2026-05-23,3.9,18.3,64,20.0,1016.3,1.0
2026-05-24,2.3,18.0,57,20.2,1015.8,0.0
2026-05-25,2.7,15.9,56,16.6,1017.0,0.0
2026-05-26,2.3,14.9,61,24.2,1010.4,0.8
