config,model,platform,interface,version,skills,category,task,n,started_at,valid,success,asserts_passed,asserts_failed,asserts_skipped,total_asserts,wall_time_s,rate_limit_wait_s,platform_time_s,local_time_s,sleep_calls,sleep_time_s,input_tokens,output_tokens,total_tokens,cost_usd,llm_calls,interface_calls,python_calls,bash_calls,read_calls,write_calls,edit_calls,glob_calls,grep_calls,todo_calls,skill_calls,failed_commands,denied_calls,error,run_dir
15_hw-cli-opt4-idempotent-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt4-idempotent,5.1+opt4-idempotent,optimized-opt4-idempotent,feature,full_reload,1,2026-06-24T09:41:31.256562+00:00,True,True,3,0,0,3,147.85,0.0,88.06,59.79,0,0.0,2365,2766,5131,0.680982,18,10,0,1,0,0,0,0,0,0,3,0,0,,results/15_hw-cli-opt4-idempotent-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt4-idempotent/5.1+opt4-idempotent/optimized-opt4-idempotent/feature/full_reload/1
12_hw-cli-opt1-batch-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt1-batch,5.1+opt1-batch,optimized-opt1-batch,feature,ingest,1,2026-06-24T09:41:03.781770+00:00,True,True,3,0,0,3,187.19,0.0,58.44,128.75,0,0.0,2365,6230,8595,0.934445,22,9,0,5,1,0,0,0,0,0,3,0,2,,results/12_hw-cli-opt1-batch-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt1-batch/5.1+opt1-batch/optimized-opt1-batch/feature/ingest/1
16_hw-cli-opt5-quiet-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt5-quiet,5.1+opt5-quiet,optimized-opt5-quiet,feature,validate,1,2026-06-24T09:41:12.335011+00:00,True,True,4,0,0,4,183.73,0.0,46.08,137.65,0,0.0,2372,6927,9299,0.994945,24,7,0,8,1,1,0,0,0,0,3,0,0,,results/16_hw-cli-opt5-quiet-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt5-quiet/5.1+opt5-quiet/optimized-opt5-quiet/feature/validate/1
17_hw-cli-opt6-stable-output-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt6-stable-output,5.1+opt6-stable-output,optimized-opt6-stable-output,feature,validate,1,2026-06-24T09:41:39.453292+00:00,True,True,4,0,0,4,187.16,0.0,42.14,145.02,0,0.0,2364,8235,10599,0.964661,22,7,0,7,1,2,0,0,0,0,2,1,0,,results/17_hw-cli-opt6-stable-output-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt6-stable-output/5.1+opt6-stable-output/optimized-opt6-stable-output/feature/validate/1
11_hw-cli-skills-optimized-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,optimized,feature,ingest,1,2026-06-24T09:41:47.777938+00:00,True,True,3,0,0,3,242.32,0.0,112.65,129.67,0,0.0,2308,7290,9598,0.893796,26,16,0,3,2,0,0,0,0,0,2,0,0,,results/11_hw-cli-skills-optimized-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/optimized/feature/ingest/1
13_hw-cli-opt2-session-reuse-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt2-session-reuse,5.1+opt2-session-reuse,optimized-opt2-session-reuse,feature,ingest,1,2026-06-24T09:41:23.586593+00:00,True,True,3,0,0,3,337.17,0.0,129.0,208.17,0,0.0,2382,13464,15846,1.344497,28,19,0,4,0,0,0,0,0,0,2,0,0,,results/13_hw-cli-opt2-session-reuse-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt2-session-reuse/5.1+opt2-session-reuse/optimized-opt2-session-reuse/feature/ingest/1
13_hw-cli-opt2-session-reuse-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt2-session-reuse,5.1+opt2-session-reuse,optimized-opt2-session-reuse,feature,full_reload,1,2026-06-24T09:49:48.903848+00:00,True,True,3,0,0,3,122.72,0.0,48.57,74.15,0,0.0,2360,3415,5775,0.677887,15,7,0,3,0,0,0,0,0,0,2,0,0,,results/13_hw-cli-opt2-session-reuse-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt2-session-reuse/5.1+opt2-session-reuse/optimized-opt2-session-reuse/feature/full_reload/1
12_hw-cli-opt1-batch-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt1-batch,5.1+opt1-batch,optimized-opt1-batch,feature,mit,1,2026-06-24T09:46:41.145287+00:00,True,True,3,0,0,3,540.56,0.0,144.14,396.42,0,0.0,2385,25185,27570,2.115775,36,20,0,5,0,3,1,0,0,0,3,0,2,,results/12_hw-cli-opt1-batch-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt1-batch/5.1+opt1-batch/optimized-opt1-batch/feature/mit/1
12_hw-cli-opt1-batch-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt1-batch,5.1+opt1-batch,optimized-opt1-batch,feature,validate,1,2026-06-24T09:57:03.402823+00:00,True,True,4,0,0,4,504.55,0.0,7.51,497.04,0,0.0,2406,22010,24416,2.303948,46,5,0,29,2,3,0,0,0,0,3,3,3,,results/12_hw-cli-opt1-batch-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt1-batch/5.1+opt1-batch/optimized-opt1-batch/feature/validate/1
13_hw-cli-opt2-session-reuse-skills-opt-opus,claude-opus-4-8,hopsworks,cli-opt2-session-reuse,5.1+opt2-session-reuse,optimized-opt2-session-reuse,feature,mit,1,2026-06-24T10:55:02.078108+00:00,True,True,3,0,0,3,615.16,0.0,200.19,414.97,0,0.0,2418,24932,27350,2.630875,48,35,0,6,0,2,0,0,0,0,2,0,2,,results/13_hw-cli-opt2-session-reuse-skills-opt-opus/claude-opus-4-8/hopsworks/cli-opt2-session-reuse/5.1+opt2-session-reuse/optimized-opt2-session-reuse/feature/mit/1
5_hw-cli-opt1-batch-opus,claude-opus-4-8,hopsworks,cli-opt1-batch,5.1+opt1-batch,none,feature,mit,1,2026-06-24T10:59:52.192769+00:00,True,True,3,0,0,3,444.08,0.0,152.25,291.83,0,0.0,1818,15729,17547,1.757198,34,24,0,7,1,1,0,0,0,0,0,0,0,,results/5_hw-cli-opt1-batch-opus/claude-opus-4-8/hopsworks/cli-opt1-batch/5.1+opt1-batch/no-skills/feature/mit/1
7_hw-cli-opt3-compact-json-opus,claude-opus-4-8,hopsworks,cli-opt3-compact-json,5.1+opt3-compact-json,none,feature,training_data,1,2026-06-24T10:59:49.978988+00:00,True,True,4,0,0,4,1101.57,0.0,724.79,376.78,0,0.0,6130,36426,42556,3.141085,54,44,0,6,0,3,0,0,0,0,0,0,1,,results/7_hw-cli-opt3-compact-json-opus/claude-opus-4-8/hopsworks/cli-opt3-compact-json/5.1+opt3-compact-json/no-skills/feature/training_data/1
10_hw-cli-opt6-stable-output-opus,claude-opus-4-8,hopsworks,cli-opt6-stable-output,5.1+opt6-stable-output,none,feature,training_data,1,2026-06-24T10:59:54.956847+00:00,False,False,0,1,3,4,1562.69,0.0,1050.51,512.18,3,150.0,1834,39911,41745,3.065135,55,42,1,11,0,0,0,0,0,0,0,0,2,deliverable not found on the platform,results/10_hw-cli-opt6-stable-output-opus/claude-opus-4-8/hopsworks/cli-opt6-stable-output/5.1+opt6-stable-output/no-skills/feature/training_data/1
7_hw-cli-opt3-compact-json-opus,claude-opus-4-8,hopsworks,cli-opt3-compact-json,5.1+opt3-compact-json,none,inference,vector_search,1,2026-06-24T11:20:00.929647+00:00,True,True,3,0,0,3,627.11,0.0,86.75,540.36,0,0.0,1848,27618,29466,2.789549,51,25,0,16,7,0,2,0,0,0,0,0,1,,results/7_hw-cli-opt3-compact-json-opus/claude-opus-4-8/hopsworks/cli-opt3-compact-json/5.1+opt3-compact-json/no-skills/inference/vector_search/1
10_hw-cli-opt6-stable-output-opus,claude-opus-4-8,hopsworks,cli-opt6-stable-output,5.1+opt6-stable-output,none,inference,vector_search,1,2026-06-24T11:27:45.127631+00:00,False,False,0,2,1,3,287.9,0.0,15.83,272.07,0,0.0,1790,11202,12992,1.205357,24,9,0,12,2,0,0,0,0,0,0,1,3,deliverable not found on the platform,results/10_hw-cli-opt6-stable-output-opus/claude-opus-4-8/hopsworks/cli-opt6-stable-output/5.1+opt6-stable-output/no-skills/inference/vector_search/1
10_hw-cli-opt6-stable-output-opus,claude-opus-4-8,hopsworks,cli-opt6-stable-output,5.1+opt6-stable-output,none,capstone,airquality,1,2026-06-24T11:33:41.749117+00:00,True,True,6,0,0,6,503.55,0.0,192.56,310.99,0,0.0,1782,19495,21277,1.46946,19,8,0,9,0,1,0,0,0,0,0,1,0,,results/10_hw-cli-opt6-stable-output-opus/claude-opus-4-8/hopsworks/cli-opt6-stable-output/5.1+opt6-stable-output/no-skills/capstone/airquality/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,none,feature,ingest,1,2026-06-29T11:53:43.307112+00:00,True,True,3,0,0,3,431.73,0.0,56.59,375.14,1,60.0,1820,12756,14576,1.553961,34,22,0,6,0,5,0,0,0,0,0,0,1,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/no-skills/feature/ingest/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,official,feature,ingest,1,2026-06-29T12:02:14.763076+00:00,True,True,3,0,0,3,424.25,0.0,66.84,357.41,1,90.0,2647,16708,19355,1.724569,29,15,0,6,1,2,0,0,0,0,2,0,1,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/official/feature/ingest/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,none,feature,ingest,1,2026-06-29T12:10:36.969446+00:00,True,True,3,0,0,3,373.9,0.0,92.42,281.48,0,0.0,1804,20820,22624,1.603232,26,21,0,3,0,1,0,0,0,0,0,1,5,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/no-skills/feature/ingest/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,official,feature,ingest,1,2026-06-29T12:18:07.772559+00:00,True,True,3,0,0,3,576.47,0.0,185.47,391.0,0,0.0,2653,28464,31117,2.065869,29,25,0,2,0,1,0,0,0,0,0,4,3,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/official/feature/ingest/1
19_db-full-cli-sdk-skills-sonnet,claude-sonnet-4-6,databricks,cli,1.3.0,none,feature,ingest,1,2026-06-29T11:53:06.955952+00:00,True,True,3,0,0,3,2394.71,0.0,888.2,1506.51,1,30.0,219,70814,71033,7.094114,227,192,0,9,0,25,0,0,0,0,0,34,1,,results/19_db-full-cli-sdk-skills-sonnet/claude-sonnet-4-6/databricks/cli/1.3.0/no-skills/feature/ingest/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,none,feature,backfill,1,2026-06-29T12:29:00.811529+00:00,True,True,3,0,0,3,323.6,0.0,83.14,240.46,2,45.0,1816,14661,16477,1.606538,33,18,0,7,0,7,0,0,0,0,0,0,2,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/no-skills/feature/backfill/1
19_db-full-cli-sdk-skills-sonnet,claude-sonnet-4-6,databricks,cli,1.3.0,official,feature,ingest,1,2026-06-29T12:34:36.154382+00:00,True,True,3,0,0,3,494.0,0.0,81.9,412.1,1,30.0,78,19334,19412,1.781999,80,72,0,5,0,0,0,0,0,0,1,31,1,,results/19_db-full-cli-sdk-skills-sonnet/claude-sonnet-4-6/databricks/cli/1.3.0/official/feature/ingest/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,official,feature,backfill,1,2026-06-29T12:35:42.193500+00:00,True,True,3,0,0,3,449.15,0.0,63.54,385.61,2,120.0,2649,18703,21352,1.857104,35,21,0,6,1,2,0,0,0,0,2,0,2,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/official/feature/backfill/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,none,feature,backfill,1,2026-06-29T12:44:24.981458+00:00,True,True,3,0,0,3,371.18,0.0,108.5,262.68,0,0.0,1802,20208,22010,1.633423,28,25,0,2,0,0,0,0,0,0,0,6,1,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/no-skills/feature/backfill/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,official,feature,backfill,1,2026-06-29T12:51:51.273924+00:00,True,True,3,0,0,3,443.26,0.0,123.65,319.61,0,0.0,2650,22555,25205,1.940254,30,24,0,2,1,0,0,0,0,0,1,2,3,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/official/feature/backfill/1
19_db-full-cli-sdk-skills-sonnet,claude-sonnet-4-6,databricks,sdk,0.117.0,none,feature,ingest,1,2026-06-29T12:44:08.370814+00:00,True,True,3,0,0,3,949.14,0.0,709.72,239.42,0,0.0,40,14133,14173,1.069052,43,28,1,3,1,5,4,0,0,0,0,3,1,,results/19_db-full-cli-sdk-skills-sonnet/claude-sonnet-4-6/databricks/sdk/0.117.0/no-skills/feature/ingest/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,none,feature,mit,1,2026-06-29T13:00:39.425916+00:00,True,True,3,0,0,3,390.33,0.0,56.11,334.22,1,120.0,1806,13957,15763,1.402896,27,22,0,4,0,0,0,0,0,0,0,0,1,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/no-skills/feature/mit/1
19_db-full-cli-sdk-skills-sonnet,claude-sonnet-4-6,databricks,sdk,0.117.0,official,feature,ingest,1,2026-06-29T13:01:16.628392+00:00,True,True,3,0,0,3,693.81,0.0,101.85,591.96,0,0.0,43,33768,33811,1.615258,43,35,0,4,0,1,0,0,0,0,1,2,0,,results/19_db-full-cli-sdk-skills-sonnet/claude-sonnet-4-6/databricks/sdk/0.117.0/official/feature/ingest/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,official,feature,mit,1,2026-06-29T13:08:36.357135+00:00,True,True,3,0,0,3,449.88,0.0,64.07,385.81,1,150.0,2645,13693,16338,1.59856,29,18,0,2,2,2,0,0,0,0,2,0,1,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/official/feature/mit/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,none,feature,mit,1,2026-06-29T13:17:45.621894+00:00,True,True,3,0,0,3,394.91,0.0,138.5,256.41,0,0.0,1816,18836,20652,1.7563,35,24,0,2,1,6,1,0,0,0,0,6,1,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/no-skills/feature/mit/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,official,feature,mit,1,2026-06-29T13:25:39.347253+00:00,True,True,3,0,0,3,390.45,0.0,101.87,288.58,0,0.0,2650,20970,23620,1.927015,29,21,1,3,1,0,0,0,0,0,1,2,3,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/official/feature/mit/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,none,feature,validate,1,2026-06-29T13:33:32.052556+00:00,True,True,4,0,0,4,335.19,0.0,44.94,290.25,2,50.0,1818,13797,15615,1.604081,33,18,0,8,1,5,0,0,0,0,0,0,3,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/no-skills/feature/validate/1
19_db-full-cli-sdk-skills-sonnet,claude-sonnet-4-6,databricks,cli,1.3.0,none,feature,backfill,1,2026-06-29T13:14:39.917706+00:00,True,True,3,0,0,3,1882.18,0.0,655.5,1226.68,0,0.0,164,58208,58372,5.340083,179,158,1,5,0,14,0,0,0,0,0,28,2,,results/19_db-full-cli-sdk-skills-sonnet/claude-sonnet-4-6/databricks/cli/1.3.0/no-skills/feature/backfill/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,official,feature,validate,1,2026-06-29T13:40:26.315944+00:00,True,True,4,0,0,4,544.2,0.0,70.25,473.95,1,150.0,2671,17589,20260,2.22058,41,28,0,5,1,2,0,0,0,0,2,0,1,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/official/feature/validate/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,none,feature,validate,1,2026-06-29T13:51:22.874631+00:00,True,True,4,0,0,4,334.05,0.0,99.98,234.07,0,0.0,1808,14692,16500,1.451668,28,16,1,2,0,6,2,0,0,0,0,4,1,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/no-skills/feature/validate/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,official,feature,validate,1,2026-06-29T13:58:33.630449+00:00,True,True,4,0,0,4,527.36,0.0,183.04,344.32,0,0.0,2677,21917,24594,2.441625,41,22,1,7,1,7,2,0,0,0,0,5,5,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/official/feature/validate/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,none,feature,incremental_load,1,2026-06-29T14:58:29.671990+00:00,True,True,4,0,0,4,449.04,0.0,138.03,311.01,0,0.0,1820,17530,19350,1.743467,35,19,0,6,0,9,0,0,0,0,0,3,1,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/no-skills/feature/incremental_load/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,official,feature,incremental_load,1,2026-06-29T15:07:30.592095+00:00,True,True,4,0,0,4,373.91,0.0,80.68,293.23,0,0.0,2657,17959,20616,1.897602,34,21,0,3,0,5,0,0,0,0,2,0,1,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/official/feature/incremental_load/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,none,feature,incremental_load,1,2026-06-29T15:15:16.240011+00:00,True,True,4,0,0,4,487.55,0.0,81.56,405.99,0,0.0,1818,28935,30753,2.140808,33,23,3,3,0,3,0,0,0,0,0,3,5,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/no-skills/feature/incremental_load/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,official,feature,incremental_load,1,2026-06-29T15:24:47.758285+00:00,True,True,4,0,0,4,454.87,0.0,89.03,365.84,0,0.0,2671,24975,27646,2.187836,38,18,2,6,0,11,0,0,0,0,0,3,2,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/official/feature/incremental_load/1
19_db-full-cli-sdk-skills-sonnet,claude-sonnet-4-6,databricks,cli,1.3.0,official,feature,backfill,1,2026-06-29T13:47:41.851170+00:00,True,True,3,0,0,3,5446.5,10.0,2431.65,3014.85,1,30.0,257,106120,106377,12.932641,273,342,0,14,0,45,2,0,0,0,2,86,6,,results/19_db-full-cli-sdk-skills-sonnet/claude-sonnet-4-6/databricks/cli/1.3.0/official/feature/backfill/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,none,feature,training_data,1,2026-06-29T16:15:25.252389+00:00,True,True,4,0,0,4,267.08,0.0,36.28,230.8,0,0.0,1794,15076,16870,1.348029,21,8,0,5,0,7,0,0,0,0,0,0,0,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/no-skills/feature/training_data/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,official,feature,training_data,1,2026-06-29T16:21:34.607725+00:00,True,True,4,0,0,4,208.55,0.0,52.08,156.47,0,0.0,2620,13079,15699,1.070029,19,11,0,4,0,1,0,0,0,0,1,0,1,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/official/feature/training_data/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,none,feature,training_data,1,2026-06-29T16:26:33.549927+00:00,True,True,4,0,0,4,196.84,0.0,24.57,172.27,0,0.0,1780,12572,14352,1.045202,14,7,0,4,0,2,0,0,0,0,0,0,3,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/no-skills/feature/training_data/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,official,feature,training_data,1,2026-06-29T16:31:10.252744+00:00,True,True,4,0,0,4,283.41,0.0,3.02,280.39,0,0.0,2631,14481,17112,1.175254,18,2,10,3,0,2,0,0,0,0,0,2,2,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/official/feature/training_data/1
19_db-full-cli-sdk-skills-sonnet,claude-sonnet-4-6,databricks,sdk,0.117.0,none,feature,backfill,1,2026-06-29T16:19:29.532190+00:00,True,True,3,0,0,3,1047.09,0.0,258.0,789.09,0,0.0,90,48509,48599,2.995104,89,78,1,3,1,5,0,0,0,0,0,6,1,,results/19_db-full-cli-sdk-skills-sonnet/claude-sonnet-4-6/databricks/sdk/0.117.0/no-skills/feature/backfill/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,none,feature,leakage,1,2026-06-29T16:37:12.291828+00:00,True,True,2,0,0,2,76.78,0.0,15.34,61.44,0,0.0,1772,3802,5574,0.624101,11,5,0,3,1,1,0,0,0,0,0,0,0,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/no-skills/feature/leakage/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,official,feature,leakage,1,2026-06-29T16:39:38.896389+00:00,True,True,2,0,0,2,109.28,0.0,28.02,81.26,0,0.0,2626,4450,7076,0.769924,17,10,0,3,0,1,0,0,0,0,1,0,0,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/official/feature/leakage/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,none,feature,leakage,1,2026-06-29T16:42:37.566383+00:00,True,True,2,0,0,2,265.22,0.0,21.47,243.75,0,0.0,1790,16370,18160,1.242811,19,9,2,5,0,2,0,0,0,0,0,2,5,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/no-skills/feature/leakage/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,official,feature,leakage,1,2026-06-29T16:48:17.061141+00:00,True,True,2,0,0,2,109.08,0.0,22.22,86.86,0,0.0,2619,5982,8601,0.72671,12,7,1,1,1,1,0,0,0,0,0,0,2,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/official/feature/leakage/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,none,training,train,1,2026-06-29T16:51:21.478175+00:00,True,True,4,0,0,4,380.04,0.0,165.6,214.44,1,60.0,1818,13485,15303,1.632696,33,24,0,2,1,5,0,0,0,0,0,0,3,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/no-skills/training/train/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,official,training,train,1,2026-06-29T16:59:09.801359+00:00,True,True,4,0,0,4,586.56,0.0,109.68,476.88,2,150.0,2673,23960,26633,2.394762,42,25,0,5,1,6,0,0,0,0,2,0,3,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/official/training/train/1
19_db-full-cli-sdk-skills-sonnet,claude-sonnet-4-6,databricks,sdk,0.117.0,official,feature,backfill,1,2026-06-29T16:38:23.030476+00:00,True,True,3,0,0,3,2297.32,0.0,1897.02,400.3,0,0.0,55,21399,21454,1.654293,55,40,0,4,0,2,6,0,0,0,1,5,0,,results/19_db-full-cli-sdk-skills-sonnet/claude-sonnet-4-6/databricks/sdk/0.117.0/official/feature/backfill/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,none,training,train,1,2026-06-29T17:10:27.368657+00:00,True,True,4,0,0,4,468.59,0.0,149.7,318.89,0,0.0,1838,21173,23011,2.113323,43,20,0,3,1,17,1,0,0,0,0,3,1,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/no-skills/training/train/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,official,training,train,1,2026-06-29T17:19:51.869410+00:00,True,True,4,0,0,4,905.96,0.0,553.82,352.14,0,0.0,2669,25133,27802,2.178574,37,18,0,3,1,13,1,0,0,0,0,2,1,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/official/training/train/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,none,training,mdt,1,2026-06-29T17:36:26.879574+00:00,True,True,3,0,0,3,551.8,0.0,192.25,359.55,2,110.0,1828,16884,18712,1.899119,41,27,0,7,0,6,0,0,0,0,0,0,2,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/no-skills/training/mdt/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,official,training,mdt,1,2026-06-29T17:47:04.588995+00:00,True,True,3,0,0,3,360.18,0.0,61.71,298.47,2,120.0,2645,13878,16523,1.581366,29,19,0,4,0,1,0,0,0,0,2,0,1,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/official/training/mdt/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,none,training,mdt,1,2026-06-29T17:54:42.464071+00:00,True,True,3,0,0,3,311.43,0.0,105.18,206.25,0,0.0,1810,14392,16202,1.474871,30,16,0,3,0,9,1,0,0,0,0,3,1,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/no-skills/training/mdt/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,sdk,0.117.0,official,training,mdt,1,2026-06-29T18:01:27.958375+00:00,True,True,3,0,0,3,491.81,0.0,91.38,400.43,0,0.0,2645,21547,24192,1.993155,26,21,0,2,1,1,0,0,0,0,0,2,2,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/sdk/0.117.0/official/training/mdt/1
18_db-full-cli-sdk-skills-opus,claude-opus-4-8,databricks,cli,1.3.0,none,training,register,1,2026-06-29T18:13:52.659833+00:00,True,True,3,0,0,3,279.71,0.0,22.45,257.26,0,0.0,1806,14936,16742,1.589268,27,11,0,11,0,4,0,0,0,0,0,0,3,,results/18_db-full-cli-sdk-skills-opus/claude-opus-4-8/databricks/cli/1.3.0/no-skills/training/register/1
19_db-full-cli-sdk-skills-sonnet,claude-sonnet-4-6,databricks,cli,1.3.0,none,feature,mit,1,2026-06-29T17:18:12.437580+00:00,True,True,3,0,0,3,4277.53,0.0,2209.96,2067.57,27,1470.0,353,89499,89852,11.52505,354,316,0,10,2,24,0,0,0,0,0,35,3,,results/19_db-full-cli-sdk-skills-sonnet/claude-sonnet-4-6/databricks/cli/1.3.0/no-skills/feature/mit/1
